frame_id,avg_brut_dist,hog_mean_prev,hog_mean_curnt,hog_abs_mean_diff,class_label
221,41.42214532871972,0.056530723173967144,0.056956081838534345,0.00042535866456720056,noslip
222,44.8,0.056956081838534345,0.057506567567708555,0.0005504857291742105,noslip
223,41.69718309859155,0.057506567567708555,0.05738309546702757,0.00012347210068098385,noslip
224,45.067567567567565,0.05738309546702757,0.05835744052140213,0.0009743450543745619,noslip
225,44.76056338028169,0.05835744052140213,0.05904271075206977,0.0006852702306676395,noslip
226,45.29218106995885,0.05904271075206977,0.0572697643917311,0.001772946360338673,noslip
227,46.447154471544714,0.0572697643917311,0.05637058211102111,0.0008991822807099883,noslip
228,43.89558232931727,0.05637058211102111,0.05171779199079156,0.004652790120229552,noslip
229,46.54132231404959,0.05171779199079156,0.052925520175305316,0.0012077281845137566,noslip
230,43.24521072796935,0.052925520175305316,0.05836738095025397,0.005441860774948654,noslip
231,46.67605633802817,0.05836738095025397,0.05343442443899152,0.004932956511262451,noslip
232,41.953177257525084,0.05343442443899152,0.05425237376553136,0.0008179493265398421,noslip
233,40.407534246575345,0.05425237376553136,0.05611896115065222,0.0018665873851208617,noslip
234,43.91287878787879,0.05611896115065222,0.05209548693657695,0.0040234742140752705,noslip
235,41.97802197802198,0.05209548693657695,0.056927942366158744,0.004832455429581793,noslip
236,42.875,0.056927942366158744,0.05296945733381827,0.003958485032340475,noslip
237,42.507936507936506,0.05296945733381827,0.05957448516735464,0.006605027833536371,noslip
238,42.88076923076923,0.05957448516735464,0.05159086677734949,0.007983618390005151,noslip
239,42.21212121212121,0.05159086677734949,0.05442446887189851,0.002833602094549019,noslip
240,45.012,0.05442446887189851,0.05459081921158753,0.00016635033968902257,noslip
241,40.42372881355932,0.05459081921158753,0.05353952905852359,0.0010512901530639399,noslip
242,40.471471471471475,0.05353952905852359,0.054720852681291385,0.0011813236227677937,noslip
243,43.201277955271564,0.054720852681291385,0.060435656856892804,0.005714804175601419,noslip
244,44.93700787401575,0.060435656856892804,0.05788849752774162,0.0025471593291511857,noslip
245,42.66279069767442,0.05788849752774162,0.05571781128789658,0.0021706862398450377,noslip
246,46.02008032128514,0.05571781128789658,0.05423528102201929,0.0014825302658772882,noslip
247,44.034843205574916,0.05423528102201929,0.058251207814465,0.004015926792445709,noslip
248,48.491379310344826,0.058251207814465,0.05919071034529037,0.0009395025308253716,noslip
249,46.27272727272727,0.05919071034529037,0.060973114270260045,0.0017824039249696721,noslip
250,44.138775510204084,0.060973114270260045,0.0561634809266926,0.004809633343567446,noslip
251,45.56053811659193,0.0561634809266926,0.0621083794045299,0.0059448984778373015,noslip
252,44.13793103448276,0.0621083794045299,0.05520802578634042,0.006900353618189484,noslip
253,45.47107438016529,0.05520802578634042,0.05926068271158962,0.004052656925249205,noslip
254,44.08018867924528,0.05926068271158962,0.05348493029705128,0.005775752414538343,noslip
255,45.51931330472103,0.05348493029705128,0.06327152035027522,0.009786590053223944,noslip
256,45.26600985221675,0.06327152035027522,0.05693787895840956,0.006333641391865666,noslip
257,43.56837606837607,0.05693787895840956,0.051979729250993686,0.004958149707415871,noslip
258,46.22764227642276,0.051979729250993686,0.051484179312192936,0.0004955499388007503,noslip
259,47.80859375,0.051484179312192936,0.051438727570957805,4.545174123513074e-05,noslip
261,49.402255639097746,0.051438727570957805,0.05650668231683979,0.005067954745881988,noslip
262,48.228476821192054,0.05650668231683979,0.060764375772324054,0.004257693455484261,slip
